regency_id,district_id,province_id,name
7206060,7206,72,TOLITOLI UTARA
7206061,7206,72,DAKO PAMEAN
7207010,7207,72,LAKEA
7207011,7207,72,BIAU
7207012,7207,72,KARAMAT
7207020,7207,72,MOMUNU
7207021,7207,72,TILOAN
7207030,7207,72,BOKAT
7207031,7207,72,BUKAL
7207040,7207,72,BUNOBOGU
7207041,7207,72,GADUNG
7207050,7207,72,PALELEH
7207051,7207,72,PALELEH BARAT
7208010,7208,72,SAUSU
7208011,7208,72,TORUE
7208012,7208,72,BALINGGI
7208020,7208,72,PARIGI
7208021,7208,72,PARIGI SELATAN
7208022,7208,72,PARIGI BARAT
7208023,7208,72,PARIGI UTARA
7208024,7208,72,PARIGI TENGAH
7208030,7208,72,AMPIBABO
7208031,7208,72,KASIMBAR
7208032,7208,72,TORIBULU
7208033,7208,72,SINIU
7208040,7208,72,TINOMBO
7208041,7208,72,TINOMBO SELATAN
7208042,7208,72,SIDOAN
7208050,7208,72,TOMINI
7208051,7208,72,MEPANGA
7208052,7208,72,PALASA
7208060,7208,72,MOUTONG
7208061,7208,72,BOLANO LAMBUNU
7208062,7208,72,TAOPA
7208063,7208,72,BOLANO
7208064,7208,72,ONGKA MALINO
7209010,7209,72,TOJO BARAT
7209020,7209,72,TOJO
7209030,7209,72,ULUBONGKA
7209040,7209,72,AMPANA TETE
7209050,7209,72,AMPANA KOTA
7209051,7209,72,RATOLINDO
7209060,7209,72,UNA - UNA
7209061,7209,72,BATUDAKA
7209070,7209,72,TOGEAN
7209080,7209,72,WALEA KEPULAUAN
7209081,7209,72,WALEA BESAR
7209082,7209,72,TALATAKO
7210010,7210,72,PIPIKORO
7210020,7210,72,KULAWI SELATAN
7210030,7210,72,KULAWI
7210040,7210,72,LINDU
7210050,7210,72,NOKILALAKI
7210060,7210,72,PALOLO
7210070,7210,72,GUMBASA
7210080,7210,72,DOLO SELATAN
7210090,7210,72,DOLO BARAT
7210100,7210,72,TANAMBULAVA
7210110,7210,72,DOLO
7210120,7210,72,SIGI BIROMARU
7210130,7210,72,MARAWOLA
7210140,7210,72,MARAWOLA BARAT
7210150,7210,72,KINOVARO
7211010,7211,72,BANGKURUNG
7211020,7211,72,LABOBO
7211030,7211,72,BANGGAI UTARA
7211040,7211,72,BANGGAI
7211050,7211,72,BANGGAI TENGAH
7211060,7211,72,BANGGAI SELATAN
7211070,7211,72,BOKAN KEPULAUAN
7212010,7212,72,MORI ATAS
7212020,7212,72,LEMBO
7212030,7212,72,LEMBO RAYA
7212040,7212,72,PETASIA TIMUR
7212050,7212,72,PETASIA
7212060,7212,72,PETASIA BARAT
7212070,7212,72,MORI UTARA
7212080,7212,72,SOYO JAYA
7212090,7212,72,BUNGKU UTARA
7212100,7212,72,MAMOSALATO
7271010,7271,72,PALU BARAT
7271011,7271,72,TATANGA
7271012,7271,72,ULUJADI
7271020,7271,72,PALU SELATAN
7271030,7271,72,PALU TIMUR
7271031,7271,72,MANTIKULORE
7271040,7271,72,PALU UTARA
7271041,7271,72,TAWAELI
7301010,7301,73,PASIMARANNU
7301011,7301,73,PASILAMBENA
7301020,7301,73,PASIMASSUNGGU
7301021,7301,73,TAKABONERATE
7301022,7301,73,PASIMASSUNGGU TIMUR
7301030,7301,73,BONTOSIKUYU
7301040,7301,73,BONTOHARU
7301041,7301,73,BENTENG
7301042,7301,73,BONTOMANAI
7301050,7301,73,BONTOMATENE
7301051,7301,73,BUKI
7302010,7302,73,GANTARANG
7302020,7302,73,UJUNG BULU
7302021,7302,73,UJUNG LOE
7302030,7302,73,BONTO BAHARI
7302040,7302,73,BONTOTIRO
7302050,7302,73,HERO LANGE-LANGE
7302060,7302,73,KAJANG
7302070,7302,73,BULUKUMPA
7302080,7302,73,RILAU ALE
7302090,7302,73,KINDANG
7303010,7303,73,BISSAPPU
7303011,7303,73,ULUERE
7303012,7303,73,SINOA
7303020,7303,73,BANTAENG
7303021,7303,73,EREMERASA
7303030,7303,73,TOMPOBULU
7303031,7303,73,PA'JUKUKANG
7303032,7303,73,GANTARANGKEKE
7304010,7304,73,BANGKALA
7304011,7304,73,BANGKALA BARAT
7304020,7304,73,TAMALATEA
7304021,7304,73,BONTORAMBA
7304030,7304,73,BINAMU
7304031,7304,73,TURATEA
7304040,7304,73,BATANG
7304041,7304,73,ARUNGKEKE
7304042,7304,73,TAROWANG
7304050,7304,73,KELARA
7304051,7304,73,RUMBIA
7305010,7305,73,MANGARA BOMBANG
7305020,7305,73,MAPPAKASUNGGU
7305021,7305,73,SANROBONE
7305030,7305,73,POLOMBANGKENG SELATAN
7305031,7305,73,PATTALLASSANG
7305040,7305,73,POLOMBANGKENG UTARA
7305050,7305,73,GALESONG SELATAN
7305051,7305,73,GALESONG
7305060,7305,73,GALESONG UTARA
7306010,7306,73,BONTONOMPO
7306011,7306,73,BONTONOMPO SELATAN
7306020,7306,73,BAJENG
7306021,7306,73,BAJENG BARAT
7306030,7306,73,PALLANGGA
7306031,7306,73,BAROMBONG
7306040,7306,73,SOMBA OPU
7306050,7306,73,BONTOMARANNU
7306051,7306,73,PATTALLASSANG
7306060,7306,73,PARANGLOE
7306061,7306,73,MANUJU
7306070,7306,73,TINGGIMONCONG
7306071,7306,73,TOMBOLO PAO
7306072,7306,73,PARIGI
7306080,7306,73,BUNGAYA
7306081,7306,73,BONTOLEMPANGAN
7306090,7306,73,TOMPOBULU
7306091,7306,73,BIRINGBULU
7307010,7307,73,SINJAI BARAT
7307020,7307,73,SINJAI BORONG
7307030,7307,73,SINJAI SELATAN
7307040,7307,73,TELLU LIMPOE
7307050,7307,73,SINJAI TIMUR
7307060,7307,73,SINJAI TENGAH
7307070,7307,73,SINJAI UTARA
7307080,7307,73,BULUPODDO
7307090,7307,73,PULAU SEMBILAN
7308010,7308,73,MANDAI
7308011,7308,73,MONCONGLOE
7308020,7308,73,MAROS BARU
7308021,7308,73,MARUSU
7308022,7308,73,TURIKALE
7308023,7308,73,LAU
7308030,7308,73,BONTOA
7308040,7308,73,BANTIMURUNG
7308041,7308,73,SIMBANG
7308050,7308,73,TANRALILI
7308051,7308,73,TOMPU BULU
7308060,7308,73,CAMBA
7308061,7308,73,CENRANA
7308070,7308,73,MALLAWA
7309010,7309,73,LIUKANG TANGAYA
7309020,7309,73,LIUKANG KALMAS
7309030,7309,73,LIUKANG TUPABBIRING
7309031,7309,73,LIUKANG TUPABBIRING UTARA
7309040,7309,73,PANGKAJENE
7309041,7309,73,MINASATENE
7309050,7309,73,BALOCCI
7309051,7309,73,TONDONG TALLASA
7309060,7309,73,BUNGORO
7309070,7309,73,LABAKKANG
7309080,7309,73,MA'RANG
7309091,7309,73,SEGERI
7309092,7309,73,MANDALLE
7310010,7310,73,TANETE RIAJA
7310011,7310,73,PUJANANTING
7310020,7310,73,TANETE RILAU
7310030,7310,73,BARRU
7310040,7310,73,SOPPENG RIAJA
7310041,7310,73,BALUSU
7310050,7310,73,MALLUSETASI
7311010,7311,73,BONTOCANI
7311020,7311,73,KAHU
7311030,7311,73,KAJUARA
7311040,7311,73,SALOMEKKO
7311050,7311,73,TONRA
7311060,7311,73,PATIMPENG
7311070,7311,73,LIBURENG
7311080,7311,73,MARE
7311090,7311,73,SIBULUE
7311100,7311,73,CINA
7311110,7311,73,BAREBBO
7311120,7311,73,PONRE
7311130,7311,73,LAPPARIAJA
7311140,7311,73,LAMURU
7311141,7311,73,TELLU LIMPOE
7311150,7311,73,BENGO
7311160,7311,73,ULAWENG
7311170,7311,73,PALAKKA
7311180,7311,73,AWANGPONE
7311190,7311,73,TELLU SIATTINGE
7311200,7311,73,AMALI
7311210,7311,73,AJANGALE
7311220,7311,73,DUA BOCCOE
7311230,7311,73,CENRANA
7311710,7311,73,TANETE RIATTANG BARAT
7311720,7311,73,TANETE RIATTANG
7311730,7311,73,TANETE RIATTANG TIMUR
7312010,7312,73,MARIO RIWAWO
7312020,7312,73,LALABATA
7312030,7312,73,LILI RIAJA
7312031,7312,73,GANRA
7312032,7312,73,CITTA
7312040,7312,73,LILI RILAU
7312050,7312,73,DONRI DONRI
7312060,7312,73,MARIO RIAWA
7313010,7313,73,SABBANG PARU
7313020,7313,73,TEMPE
7313030,7313,73,PAMMANA
7313040,7313,73,BOLA
7313050,7313,73,TAKKALALLA
7313060,7313,73,SAJOANGING
7313061,7313,73,PENRANG
7313070,7313,73,MAJAULENG
7313080,7313,73,TANA SITOLO
7313090,7313,73,BELAWA
7313100,7313,73,MANIANG PAJO
7313101,7313,73,GILIRENG
7313110,7313,73,KEERA
7313120,7313,73,PITUMPANUA
7314010,7314,73,PANCA LAUTANG
7314020,7314,73,TELLULIMPO E
7314030,7314,73,WATANG PULU
7314040,7314,73,BARANTI
7314050,7314,73,PANCA RIJANG
7314051,7314,73,KULO
7314060,7314,73,MARITENGNGAE
7314061,7314,73,WATANG SIDENRENG
7314070,7314,73,PITU RIAWA
7314080,7314,73,DUAPITUE
7314081,7314,73,PITU RIASE
7315010,7315,73,SUPPA
7315020,7315,73,MATTIROSOMPE
7315021,7315,73,LANRISANG
7315030,7315,73,MATTIRO BULU
7315040,7315,73,WATANG SAWITTO
7315041,7315,73,PALETEANG
7315042,7315,73,TIROANG
7315050,7315,73,PATAMPANUA
7315060,7315,73,CEMPA
7315070,7315,73,DUAMPANUA
7315071,7315,73,BATULAPPA
7315080,7315,73,LEMBANG
7316010,7316,73,MAIWA
7316011,7316,73,BUNGIN
7316020,7316,73,ENREKANG
7316021,7316,73,CENDANA
7316030,7316,73,BARAKA
7316031,7316,73,BUNTU BATU
7316040,7316,73,ANGGERAJA
7316041,7316,73,MALUA
7316050,7316,73,ALLA
7316051,7316,73,CURIO
7316052,7316,73,MASALLE
7316053,7316,73,BAROKO
7317010,7317,73,LAROMPONG
7317011,7317,73,LAROMPONG SELATAN
7317020,7317,73,SULI
7317021,7317,73,SULI BARAT
7317030,7317,73,BELOPA
7317031,7317,73,KAMANRE
7317032,7317,73,BELOPA UTARA
7317040,7317,73,BAJO
7317041,7317,73,BAJO BARAT
7317050,7317,73,BASSESANGTEMPE
7317051,7317,73,LATIMOJONG
7317052,7317,73,BASSESANGTEMPE UTARA
7317060,7317,73,BUPON
7317061,7317,73,PONRANG
7317062,7317,73,PONRANG SELATAN
7317070,7317,73,BUA
7317080,7317,73,WALENRANG
7317081,7317,73,WALENRANG TIMUR
7317090,7317,73,LAMASI
7317091,7317,73,WALENRANG UTARA
7317092,7317,73,WALENRANG BARAT
7317093,7317,73,LAMASI TIMUR
7318010,7318,73,BONGGAKARADENG
7318011,7318,73,SIMBUANG
7318012,7318,73,RANO
7318013,7318,73,MAPPAK
7318020,7318,73,MENGKENDEK
7318021,7318,73,GANDANG BATU SILANAN
7318030,7318,73,SANGALLA
7318031,7318,73,SANGALA SELATAN
7318032,7318,73,SANGALLA UTARA
7318040,7318,73,MAKALE
7318041,7318,73,MAKALE SELATAN
7318042,7318,73,MAKALE UTARA
7318050,7318,73,SALUPUTTI
7318051,7318,73,BITTUANG
7318052,7318,73,REMBON
7318053,7318,73,MASANDA
7318054,7318,73,MALIMBONG BALEPE
7318061,7318,73,RANTETAYO
7318067,7318,73,KURRA
7322010,7322,73,SABBANG
7322020,7322,73,BAEBUNTA
7322030,7322,73,MALANGKE
7322031,7322,73,MALANGKE BARAT
7322040,7322,73,SUKAMAJU
7322050,7322,73,BONE-BONE
7322051,7322,73,TANA LILI
7322120,7322,73,MASAMBA
7322121,7322,73,MAPPEDECENG
7322122,7322,73,RAMPI
7322130,7322,73,LIMBONG
7322131,7322,73,SEKO
7325010,7325,73,BURAU
7325020,7325,73,WOTU
7325030,7325,73,TOMONI
7325031,7325,73,TOMONI TIMUR
7325040,7325,73,ANGKONA
7325050,7325,73,MALILI
7325060,7325,73,TOWUTI
7325070,7325,73,NUHA
7325071,7325,73,WASUPONDA
7325080,7325,73,MANGKUTANA
7325081,7325,73,KALAENA
7326010,7326,73,SOPAI
7326020,7326,73,KESU
7326030,7326,73,SANGGALANGI
7326040,7326,73,BUNTAO
7326050,7326,73,RANTEBUA
7326060,7326,73,NANGGALA
7326070,7326,73,TONDON
7326080,7326,73,TALLUNGLIPU
7326090,7326,73,RANTEPAO
7326100,7326,73,TIKALA
7326110,7326,73,SESEAN
7326120,7326,73,BALUSU
7326130,7326,73,SA'DAN
7326140,7326,73,BENGKELEKILA
7326150,7326,73,SESEAN SULOARA
7326160,7326,73,KAPALA PITU
7326170,7326,73,DENDE PIONGAN NAPO
7326180,7326,73,AWAN RANTE KARUA
7326190,7326,73,RINDINGALO
7326200,7326,73,BUNTU PEPASAN
7326210,7326,73,BARUPPU
7371010,7371,73,MARISO
7371020,7371,73,MAMAJANG
7371030,7371,73,TAMALATE
7371031,7371,73,RAPPOCINI
7371040,7371,73,MAKASSAR
7371050,7371,73,UJUNG PANDANG
7371060,7371,73,WAJO
7371070,7371,73,BONTOALA
7371080,7371,73,UJUNG TANAH
7371081,7371,73,KEPULAUAN SANGKARRANG
7371090,7371,73,TALLO
7371100,7371,73,PANAKKUKANG
7371101,7371,73,MANGGALA
7371110,7371,73,BIRING KANAYA
7371111,7371,73,TAMALANREA
7372010,7372,73,BACUKIKI
7372011,7372,73,BACUKIKI BARAT
7372020,7372,73,UJUNG
7372030,7372,73,SOREANG
7373010,7373,73,WARA SELATAN
7373011,7373,73,SENDANA
7373020,7373,73,WARA
7373021,7373,73,WARA TIMUR
7373022,7373,73,MUNGKAJANG
7373030,7373,73,WARA UTARA
7373031,7373,73,BARA
7373040,7373,73,TELLUWANUA
7373041,7373,73,WARA BARAT
7374010,7374,73,MAMASA VOID
7401050,7401,74,LASALIMU
7401051,7401,74,LASALIMU SELATAN
7401052,7401,74,SIONTAPINA
7401060,7401,74,PASAR WAJO
7401061,7401,74,WOLOWA
7401062,7401,74,WABULA
7401110,7401,74,KAPONTORI
7402010,7402,74,TONGKUNO
7402011,7402,74,TONGKUNO SELATAN
7402020,7402,74,PARIGI
7402021,7402,74,BONE
7402022,7402,74,MAROBO
7402030,7402,74,KABAWO
7402031,7402,74,KABANGKA
7402032,7402,74,KONTUKOWUNA
7402061,7402,74,KONTUNAGA
7402062,7402,74,WATOPUTE
7402070,7402,74,KATOBU
7402071,7402,74,LOHIA
7402072,7402,74,DURUKA
7402073,7402,74,BATALAIWORU
7402080,7402,74,NAPABALANO
7402081,7402,74,LASALEPA
7402083,7402,74,TOWEA
7402090,7402,74,WAKORUMBA SELATAN
7402091,7402,74,PASIR PUTIH
7402092,7402,74,PASI KOLAGA
7402111,7402,74,MALIGANO
7402112,7402,74,BATUKARA
7403090,7403,74,SOROPIA
7403091,7403,74,LALONGGASUMEETO
7403100,7403,74,SAMPARA
7403101,7403,74,BONDOALA
7403102,7403,74,BESULUTU
7403103,7403,74,KAPOIALA
7403104,7403,74,ANGGALOMOARE
7403105,7403,74,MOROSI
7403130,7403,74,LAMBUYA
7403131,7403,74,UEPAI
7403132,7403,74,PURIALA
7403133,7403,74,ONEMBUTE
7403140,7403,74,PONDIDAHA
7403141,7403,74,WONGGEDUKU
7403142,7403,74,AMONGGEDO
7403143,7403,74,WONGGEDUKU BARAT
7403150,7403,74,WAWOTOBI
7403151,7403,74,MELUHU
7403152,7403,74,KONAWE
7403153,7403,74,ANGGOTOA
7403170,7403,74,UNAAHA
7403171,7403,74,ANGGABERI
7403180,7403,74,ABUKI
7403181,7403,74,LATOMA
7403182,7403,74,TONGAUNA
7403183,7403,74,ASINUA
7403184,7403,74,PADANGGUNI
7403185,7403,74,TONGAUNA UTARA
7403193,7403,74,ROUTA
7404010,7404,74,WATUBANGGA
7404011,7404,74,TANGGETADA
7404012,7404,74,TOARI
7404013,7404,74,POLINGGONA
7404020,7404,74,POMALAA
7404030,7404,74,WUNDULAKO
7404031,7404,74,BAULA
7404060,7404,74,KOLAKA
7404061,7404,74,LATAMBAGA
7404070,7404,74,WOLO
7404071,7404,74,SAMATURU
7404072,7404,74,IWOIMENDAA
7405010,7405,74,TINANGGEA
7405011,7405,74,LALEMBUU
7405020,7405,74,ANDOOLO
7405021,7405,74,BUKE
7405022,7405,74,ANDOOLO BARAT
7405030,7405,74,PALANGGA
7405031,7405,74,PALANGGA SELATAN
7405032,7405,74,BAITO
7405040,7405,74,LAINEA
7405041,7405,74,LAEYA
7405050,7405,74,KOLONO
7405051,7405,74,KOLONO TIMUR
7405060,7405,74,LAONTI
7405070,7405,74,MORAMO
7405071,7405,74,MORAMO UTARA
7405080,7405,74,KONDA
7405081,7405,74,WOLASI
7405090,7405,74,RANOMEETO
7405091,7405,74,RANOMEETO BARAT
7405100,7405,74,LANDONO
7405101,7405,74,MOWILA
7405102,7405,74,SABULAKOA
7405110,7405,74,ANGATA
7405111,7405,74,BENUA
7405112,7405,74,BASALA
7406010,7406,74,KABAENA
7406011,7406,74,KABAENA UTARA
7406012,7406,74,KABAENA SELATAN
7406013,7406,74,KABAENA BARAT
7406020,7406,74,KABAENA TIMUR
7406021,7406,74,KABAENA TENGAH
7406030,7406,74,RUMBIA
7406031,7406,74,MATA OLEO
7406032,7406,74,KEP. MASALOKA RAYA
7406033,7406,74,RUMBIA TENGAH
7406040,7406,74,RAROWATU
7406041,7406,74,RAROWATU UTARA
7406042,7406,74,MATA USU
7406043,7406,74,LANTARI JAYA
7406050,7406,74,POLEANG TIMUR
7406051,7406,74,POLEANG UTARA
7406052,7406,74,POLEANG SELATAN
7406053,7406,74,POLEANG TENGGARA
7406060,7406,74,POLEANG
7406061,7406,74,POLEANG BARAT
7406062,7406,74,TONTONUNU
7406063,7406,74,POLEANG TENGAH
7407010,7407,74,BINONGKO
7407011,7407,74,TOGO BINONGKO
7407020,7407,74,TOMIA
7407021,7407,74,TOMIA TIMUR
7407030,7407,74,KALEDUPA
7407031,7407,74,KALEDUPA SELATAN
7407040,7407,74,WANGI-WANGI
7407050,7407,74,WANGI-WANGI SELATAN
7408010,7408,74,RANTEANGIN
7408011,7408,74,LAMBAI
7408012,7408,74,WAWO
7408020,7408,74,LASUSUA
7408021,7408,74,KATOI
7408030,7408,74,KODEOHA
7408031,7408,74,TIWU
7408040,7408,74,NGAPA
7408041,7408,74,WATUNOHU
7408050,7408,74,PAKUE
7408051,7408,74,PAKUE UTARA
7408052,7408,74,PAKUE TENGAH
7408060,7408,74,BATU PUTIH
7408061,7408,74,POREHU
7408062,7408,74,TOLALA
7409100,7409,74,BONEGUNU
7409101,7409,74,KAMBOWA
7409110,7409,74,WAKORUMBA
7409120,7409,74,KULISUSU
7409121,7409,74,KULISUSU BARAT
7409122,7409,74,KULISUSU UTARA
7410010,7410,74,SAWA
7410011,7410,74,MOTUI
7410020,7410,74,LEMBO
7410030,7410,74,LASOLO
7410031,7410,74,WAWOLESEA
7410032,7410,74,LASOLO KEPULAUAN
7410040,7410,74,MOLAWE
7410050,7410,74,ASERA
7410051,7410,74,ANDOWIA
7410052,7410,74,OHEO
7410060,7410,74,LANGGIKIMA
7410070,7410,74,WIWIRANO
7410071,7410,74,LANDAWE
7411010,7411,74,AERE
7411020,7411,74,LAMBANDIA
7411030,7411,74,POLI-POLIA
7411040,7411,74,DANGIA
7411050,7411,74,LADONGI
7411060,7411,74,LOEA
7411070,7411,74,TIRAWUTA
7411080,7411,74,LALOLAE
7411090,7411,74,MOWEWE
7411100,7411,74,TINONDO
7411110,7411,74,ULUIWOI
7411120,7411,74,UEESI
7412010,7412,74,WAWONII TENGGARA
7412020,7412,74,WAWONII TIMUR
7412030,7412,74,WAWONII TIMUR LAUT
7412040,7412,74,WAWONII UTARA
7412050,7412,74,WAWONII SELATAN
7412060,7412,74,WAWONII TENGAH
7412070,7412,74,WAWONII BARAT
7413010,7413,74,TIWORO KEPULAUAN
7413020,7413,74,MAGINTI
7413030,7413,74,TIWORO TENGAH
7413040,7413,74,TIWORO SELATAN
7413050,7413,74,TIWORO UTARA
7413060,7413,74,LAWA
7413070,7413,74,SAWERIGADI
7413080,7413,74,BARANGKA
7413090,7413,74,WA DAGA
7413100,7413,74,KUSAMBI
7413110,7413,74,NAPANO KUSAMBI
7414010,7414,74,TALAGA RAYA
7414020,7414,74,MAWASANGKA
7414030,7414,74,MAWASANGKA TENGAH
7414040,7414,74,MAWASANGKA TIMUR
7414050,7414,74,LAKUDO
7414060,7414,74,GU
7414070,7414,74,SANGIA WAMBULU
7415010,7415,74,BATU ATAS
7415020,7415,74,LAPANDEWA
7415030,7415,74,SAMPOLAWA
7415040,7415,74,BATAUGA
7415050,7415,74,SIOMPU BARAT
7415060,7415,74,SIOMPU
7415070,7415,74,KADATUA
7471010,7471,74,MANDONGA
7471011,7471,74,BARUGA
7471012,7471,74,PUUWATU
7471013,7471,74,KADIA
7471014,7471,74,WUA-WUA
7471020,7471,74,POASIA
7471021,7471,74,ABELI
7471022,7471,74,KAMBU
7471023,7471,74,NAMBO
7471030,7471,74,KENDARI
7471031,7471,74,KENDARI BARAT
7472010,7472,74,BETOAMBARI
7472011,7472,74,MURHUM
7472012,7472,74,BATUPOARO
7472020,7472,74,WOLIO
7472021,7472,74,KOKALUKUNA
7472030,7472,74,SORAWOLIO
7472040,7472,74,BUNGI
7472041,7472,74,LEA-LEA
7501031,7501,75,MANANGGU
7501040,7501,75,TILAMUTA
7501041,7501,75,DULUPI
7501042,7501,75,BOTUMOITO
7501050,7501,75,PAGUYAMAN
7501051,7501,75,WONOSARI
7501052,7501,75,PAGUYAMAN PANTAI
7502010,7502,75,BATUDAA PANTAI
7502011,7502,75,BILUHU
7502020,7502,75,BATUDAA
7502021,7502,75,BONGOMEME
7502022,7502,75,TABONGO
7502023,7502,75,DUNGALIYO
7502030,7502,75,TIBAWA
7502031,7502,75,PULUBALA
7502040,7502,75,BOLIYOHUTO
7502041,7502,75,MOOTILANGO
7502042,7502,75,TOLANGOHULA
7502043,7502,75,ASPARAGA
7502044,7502,75,BILATO
7502070,7502,75,LIMBOTO
7502071,7502,75,LIMBOTO BARAT
7502080,7502,75,TELAGA
7502081,7502,75,TELAGA BIRU
7502082,7502,75,TILANGO
7502083,7502,75,TELAGA JAYA
7503010,7503,75,POPAYATO
7503011,7503,75,POPAYATO BARAT
7503012,7503,75,POPAYATO TIMUR
7503020,7503,75,LEMITO
7503021,7503,75,WANGGARASI
7503030,7503,75,MARISA
7503031,7503,75,PATILANGGIO
7503032,7503,75,BUNTULIA
7503033,7503,75,DUHIADAA
7503040,7503,75,RANDANGAN
7503041,7503,75,TALUDITI
7503050,7503,75,PAGUAT
7503051,7503,75,DENGILO
7504010,7504,75,TAPA
7504011,7504,75,BULANGO UTARA
7504012,7504,75,BULANGO SELATAN
7504013,7504,75,BULANGO TIMUR
7504014,7504,75,BULANGO ULU
7504020,7504,75,KABILA
7504021,7504,75,BOTU PINGGE
7504022,7504,75,TILONGKABILA
7504030,7504,75,SUWAWA
7504031,7504,75,SUWAWA SELATAN
7504032,7504,75,SUWAWA TIMUR
7504033,7504,75,SUWAWA TENGAH
7504034,7504,75,PINOGU
7504040,7504,75,BONEPANTAI
7504041,7504,75,KABILA BONE
7504042,7504,75,BONE RAYA
7504043,7504,75,BONE
7504044,7504,75,BULAWA
7505010,7505,75,ATINGGOLA
7505011,7505,75,GENTUMA RAYA
7505020,7505,75,KWANDANG
7505021,7505,75,TOMILITO
7505022,7505,75,PONELO KEPULAUAN
7505030,7505,75,ANGGREK
7505031,7505,75,MONANO
7505040,7505,75,SUMALATA
7505041,7505,75,SUMALATA TIMUR
7505050,7505,75,TOLINGGULA
7505051,7505,75,BIAU
7571010,7571,75,KOTA BARAT
7571011,7571,75,DUNGINGI
7571020,7571,75,KOTA SELATAN
7571021,7571,75,KOTA TIMUR
7571022,7571,75,HULONTHALANGI
7571023,7571,75,DUMBO RAYA
7571030,7571,75,KOTA UTARA
7571031,7571,75,KOTA TENGAH
7571032,7571,75,SIPATANA
7601010,7601,76,BANGGAE
7601011,7601,76,BANGGAE TIMUR
7601020,7601,76,PAMBOANG
7601030,7601,76,SENDANA
7601031,7601,76,TAMMERODO
7601033,7601,76,TUBO SENDANA
7601040,7601,76,MALUNDA
7601041,7601,76,ULUMANDA
7602010,7602,76,TINAMBUNG
7602011,7602,76,BALANIPA
7602012,7602,76,LIMBORO
7602020,7602,76,TUBBI TARAMANU
7602021,7602,76,ALU
7602030,7602,76,CAMPALAGIAN
7602031,7602,76,LUYO
7602040,7602,76,WONOMULYO
7602041,7602,76,MAPILLI
7602042,7602,76,TAPANGO
7602043,7602,76,MATAKALI
7602044,7602,76,B U L O
7602050,7602,76,POLEWALI
7602051,7602,76,BINUANG
7602052,7602,76,ANREAPI
7602061,7602,76,MATANGNGA
7603010,7603,76,SUMARORONG
7603020,7603,76,MESSAWA
7603030,7603,76,PANA
7603031,7603,76,NOSU
7603040,7603,76,TABANG
7603050,7603,76,MAMASA
7603060,7603,76,TANDUK KALUA
7603061,7603,76,BALLA
7603070,7603,76,SESENAPADANG
7603071,7603,76,TAWALIAN
7603080,7603,76,MAMBI
7603081,7603,76,BAMBANG
7603082,7603,76,RANTEBULAHAN TIMUR
7603083,7603,76,MEHALAAN
7603090,7603,76,ARALLE
7603091,7603,76,BUNTU MALANGKA
7603100,7603,76,TABULAHAN
7604010,7604,76,TAPALANG
7604011,7604,76,TAPALANG BARAT
7604020,7604,76,MAMUJU
7604022,7604,76,SIMBORO
7604023,7604,76,BALABALAKANG
7604030,7604,76,KALUKKU
7604031,7604,76,PAPALANG
7604032,7604,76,SAMPAGA
7604033,7604,76,TOMMO
7604040,7604,76,KALUMPANG
7604041,7604,76,BONEHAU
7605010,7605,76,SARUDU
7605011,7605,76,DAPURANG
7605012,7605,76,DURIPOKU
7605020,7605,76,BARAS
7605021,7605,76,BULU TABA
7605022,7605,76,LARIANG
7605030,7605,76,PASANGKAYU
7605031,7605,76,TIKKE RAYA
7605032,7605,76,PEDONGGA
7605040,7605,76,BAMBALAMOTU
7605041,7605,76,BAMBAIRA
7605042,7605,76,SARJO
7606010,7606,76,PANGALE
7606020,7606,76,BUDONG-BUDONG
7606030,7606,76,TOBADAK
7606040,7606,76,TOPOYO
7606050,7606,76,KAROSSA
8101040,8101,81,TANIMBAR SELATAN
8101041,8101,81,WER TAMRIAN
8101042,8101,81,WER MAKTIAN
8101043,8101,81,SELARU
8101050,8101,81,TANIMBAR UTARA
8101051,8101,81,YARU
8101052,8101,81,WUAR LABOBAR
8101053,8101,81,NIRUNMAS
8101054,8101,81,KORMOMOLIN
8101055,8101,81,MOLU MARU
8102010,8102,81,KEI KECIL
8102012,8102,81,KEI KECIL BARAT
8102013,8102,81,KEI KECIL TIMUR
8102014,8102,81,HOAT SORBAY
8102015,8102,81,MANYEUW
8102016,8102,81,KEI KECIL TIMUR SELATAN
8102020,8102,81,KEI BESAR
8102021,8102,81,KEI BESAR UTARA TIMUR
8102022,8102,81,KEI BESAR SELATAN
8102023,8102,81,KEI BESAR UTARA BARAT
8102024,8102,81,KEI BESAR SELATAN BARAT
8103010,8103,81,BANDA
8103040,8103,81,TEHORU
8103041,8103,81,TELUTIH
8103050,8103,81,AMAHAI
8103051,8103,81,KOTA MASOHI
8103052,8103,81,TELUK ELPAPUTIH
8103060,8103,81,TEON NILA SERUA
8103080,8103,81,SAPARUA
8103081,8103,81,NUSALAUT
8103082,8103,81,SAPARUA TIMUR
8103090,8103,81,P. HARUKU
8103100,8103,81,SALAHUTU
8103110,8103,81,LEIHITU
8103111,8103,81,LEIHITU BARAT
8103140,8103,81,SERAM UTARA
8103141,8103,81,SERAM UTARA BARAT
8103142,8103,81,SERAM UTARA TIMUR KOBI
8103143,8103,81,SERAM UTARA TIMUR SETI
8104020,8104,81,NAMLEA
8104021,8104,81,WAEAPO
8104022,8104,81,WAPLAU
8104023,8104,81,BATA BUAL
